minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source,gls_p90,ast_p90,ga_p90,sh_p90,sot_p90,crs_p90,int_p90,tklw_p90,fls_p90,fld_p90,pos_main,budget_est,player_id
1258.0,18,13.98,2,2,4,,,,Fermín Jiménez 15,Eibar,MF,24,POR,Segunda,2223,11,5,25,22,21,14,16,demo,0.14306151645207438,0.14306151645207438,0.28612303290414876,0.7868383404864091,0.35765379113018597,1.502145922746781,1.78826895565093,1.5736766809728182,1.0014306151645207,1.144492131616595,MF,10.29,644
479.0,7,5.32,0,2,2,,,,Bryan Pérez 20,Castellón,MF,26,URU,Segunda,2425,9,5,10,6,8,8,8,demo,0.0,0.37593984962406013,0.37593984962406013,1.6917293233082706,0.9398496240601504,1.5037593984962405,1.8796992481203008,1.1278195488721805,1.5037593984962405,1.5037593984962405,MF,9.63,645
524.0,7,5.82,0,1,1,,,,Ante Iglesias 21,Dépor,"MF,DF",36,ESP,Segunda,2223,10,4,9,2,15,5,6,demo,0.0,0.1718213058419244,0.1718213058419244,1.7182130584192439,0.6872852233676976,2.5773195876288657,1.5463917525773194,0.3436426116838488,0.8591065292096219,1.0309278350515463,MF,2.93,646
1371.0,20,15.23,0,1,1,,,,Bryan García 26,Eibar,DF,18,BRA,Segunda,2425,5,1,26,27,16,22,12,demo,0.0,0.06565988181221273,0.06565988181221273,0.3282994090610637,0.06565988181221273,1.0505581089954037,1.707156927117531,1.7728168089297438,1.4445173998686802,0.7879185817465528,DF,11.72,647
2475.0,35,27.5,4,7,11,,,,Fermín Vargas 30,Tenerife,"MF,DF",31,BRA,Segunda,2223,39,9,37,31,53,28,23,demo,0.14545454545454545,0.2545454545454545,0.4,1.4181818181818182,0.32727272727272727,1.9272727272727272,1.3454545454545455,1.1272727272727272,1.018181818181818,0.8363636363636363,MF,6.3,648
1204.0,17,13.38,0,0,0,,,,Carlos Ortega 35,Mirandés,DF,31,MAR,Segunda,2425,7,3,33,17,13,15,17,demo,0.0,0.0,0.0,0.523168908819133,0.22421524663677128,0.9715994020926756,2.4663677130044843,1.2705530642750373,1.1210762331838564,1.2705530642750373,DF,4.5,649
2357.0,34,26.19,2,2,4,,,,Mikel Torres 36,Zaragoza B,MF,17,MAR,Segunda,2223,29,6,27,31,56,32,15,demo,0.07636502481863307,0.07636502481863307,0.15273004963726614,1.1072928598701794,0.2290950744558992,2.138220694921726,1.0309278350515463,1.1836578846888124,1.221840397098129,0.572737686139748,MF,13.26,650
2012.0,29,22.36,3,1,4,,,,Takefusa Núñez 41,Racing,MF,19,BRA,Segunda,2425,19,6,39,24,38,34,23,demo,0.13416815742397137,0.044722719141323794,0.17889087656529518,0.8497316636851521,0.26833631484794274,1.6994633273703041,1.744186046511628,1.073345259391771,1.520572450805009,1.0286225402504472,MF,12.38,651
2654.0,38,29.49,6,8,14,,,,Rodri Torres 50,Dépor,"MF,DF",27,ESP,Segunda,2425,32,8,41,41,47,37,38,demo,0.2034587995930824,0.2712783994574432,0.47473719905052564,1.0851135978297728,0.2712783994574432,1.5937605968124788,1.3903017972193965,1.3903017972193965,1.2546625974906749,1.2885723974228553,MF,9.59,652
2363.0,34,26.26,2,7,9,,,,Bryan Navarro 51,Levante,MF,23,URU,Segunda,2223,27,11,31,39,64,29,18,demo,0.07616146230007616,0.26656511805026656,0.3427265803503427,1.028179741051028,0.41888804265041885,2.437166793602437,1.1805026656511803,1.4851485148514851,1.1043412033511042,0.6854531607006854,MF,11.41,653
613.0,9,6.81,0,1,1,,,,Bryan Ramírez 56,Eibar,DF,18,ARG,Segunda,2425,1,0,12,9,6,6,7,demo,0.0,0.14684287812041116,0.14684287812041116,0.14684287812041116,0.0,0.881057268722467,1.762114537444934,1.3215859030837005,0.881057268722467,1.0279001468428781,DF,12.62,654
2301.0,33,25.57,1,1,2,,,,Iker Alonso 60,Oviedo,DF,27,URU,Segunda,2223,13,2,40,38,18,29,29,demo,0.03910833007430583,0.03910833007430583,0.07821666014861166,0.5084082909659757,0.07821666014861166,0.7039499413375049,1.564333202972233,1.4861165428236214,1.1341415721548689,1.1341415721548689,DF,7.01,655
1287.0,18,14.3,3,6,9,,,,Yeremy Pérez 65,Cartagena,FW,24,URU,Segunda,2425,35,15,2,8,16,14,15,demo,0.2097902097902098,0.4195804195804196,0.6293706293706294,2.4475524475524475,1.048951048951049,1.1188811188811187,0.13986013986013984,0.5594405594405594,0.979020979020979,1.048951048951049,FW,13.03,656
1996.0,29,22.18,1,2,3,,,,Fermín Martínez 71,Tenerife,DF,27,URU,Segunda,2425,10,1,43,37,12,31,31,demo,0.04508566275924256,0.09017132551848513,0.1352569882777277,0.4508566275924256,0.04508566275924256,0.5410279531109108,1.9386834986474302,1.6681695220919748,1.3976555455365194,1.3976555455365194,DF,7.38,657
1507.0,22,16.74,1,0,1,,,,Fermín Alonso 75,Oviedo,DF,33,ARG,Segunda,2223,6,0,39,32,15,16,18,demo,0.059737156511350066,0.0,0.059737156511350066,0.3584229390681004,0.0,0.896057347670251,2.3297491039426523,1.9115890083632021,0.9557945041816011,1.0752688172043012,DF,3.71,658
882.0,13,9.8,1,3,4,,,,Ayoze Navarro 80,Mirandés,MF,35,URU,Segunda,2425,6,3,19,9,10,12,7,demo,0.1020408163265306,0.3061224489795918,0.4081632653061224,0.6122448979591836,0.3061224489795918,1.0204081632653061,1.9387755102040816,0.9183673469387754,1.2244897959183672,0.7142857142857142,MF,3.52,659
1293.0,18,14.37,2,3,5,,,,Unai Sánchez 90,Elche,MF,24,BRA,Segunda,2223,13,1,21,13,21,21,15,demo,0.13917884481558804,0.20876826722338207,0.3479471120389701,0.9046624913013223,0.06958942240779402,1.4613778705636744,1.4613778705636744,0.9046624913013223,1.4613778705636744,1.0438413361169103,MF,10.78,660
3193.0,38,35.48,1,2,3,,,,Samu Iglesias 95,Huesca,DF,18,MAR,Segunda,2425,11,4,59,47,29,42,44,demo,0.028184892897406992,0.056369785794813984,0.08455467869222098,0.31003382187147693,0.11273957158962797,0.8173618940248027,1.6629086809470126,1.3246899661781286,1.1837655016910937,1.2401352874859077,DF,11.93,661
3388.0,38,37.64,11,8,19,,,,Pedri Pérez 96,Burgos,FW,27,FRA,Segunda,2223,92,25,19,23,41,28,37,demo,0.2922422954303932,0.21253985122210414,0.5047821466524973,2.4442082890541976,0.6641870350690754,1.0892667375132836,0.5047821466524973,0.6110520722635494,0.7438894792773645,0.9829968119022316,FW,9.78,662
1398.0,20,15.53,1,4,5,,,,Pedri Ramírez 4,Granada,MF,31,ESP,Segunda,2425,15,6,27,24,26,14,22,demo,0.0643915003219575,0.25756600128783,0.32195750160978753,0.9658725048293626,0.38634900193174504,1.6741790083708952,1.7385705086928527,1.5453960077269802,0.9014810045074051,1.4166130070830651,MF,5.95,663
2053.0,29,22.81,2,4,6,,,,Ante Díaz 8,Eldense,DF,30,ESP,Segunda,2223,6,3,41,27,11,25,24,demo,0.08768084173608068,0.17536168347216136,0.263042525208242,0.263042525208242,0.131521262604121,0.4822446295484437,1.7974572555896537,1.1836913634370891,1.0960105217010083,1.052170100832968,DF,6.32,664
845.0,12,9.39,6,2,8,,,,Rodri Ramírez 13,Eibar,FW,31,URU,Segunda,2425,25,10,7,3,5,7,10,demo,0.6389776357827476,0.21299254526091585,0.8519701810436634,2.662406815761448,1.0649627263045793,0.5324813631522897,0.7454739084132055,0.3194888178913738,0.7454739084132055,1.0649627263045793,FW,8.33,665
616.0,9,6.84,0,0,0,,,,Lamine Iglesias 19,Levante,DF,17,URU,Segunda,2425,3,2,14,6,4,4,7,demo,0.0,0.0,0.0,0.4385964912280702,0.29239766081871343,0.5847953216374269,2.046783625730994,0.8771929824561404,0.5847953216374269,1.023391812865497,DF,11.5,666
1774.0,25,19.71,3,5,8,,,,Fermín Pérez 23,Levante,MF,32,POR,Segunda,2223,25,8,24,24,30,18,21,demo,0.15220700152207,0.2536783358701167,0.4058853373921867,1.2683916793505834,0.4058853373921867,1.5220700152207,1.21765601217656,1.21765601217656,0.91324200913242,1.06544901065449,MF,5.62,667
923.0,13,10.26,3,0,3,,,,Lamine Castro 29,Mirandés,FW,27,ESP,Segunda,2223,16,4,1,5,11,11,10,demo,0.29239766081871343,0.0,0.29239766081871343,1.5594541910331385,0.38986354775828463,1.0721247563352827,0.09746588693957116,0.4873294346978558,1.0721247563352827,0.9746588693957116,FW,8.4,668
3399.0,38,37.77,4,7,11,,,,Pablo Vargas 34,Castellón,MF,23,ESP,Segunda,2425,36,10,50,46,67,34,40,demo,0.10590415673815197,0.18533227429176594,0.2912364310299179,0.9531374106433677,0.2647603918453799,1.7738946253640453,1.3238019592268995,1.2178978024887477,0.9001853322742916,1.0590415673815197,MF,10.98,669
1672.0,24,18.58,2,0,2,,,,Iker González 38,Albacete,DF,21,FRA,Segunda,2223,7,2,32,35,12,16,21,demo,0.10764262648008613,0.0,0.10764262648008613,0.37674919268030144,0.10764262648008613,0.6458557588805167,1.722282023681378,1.8837459634015072,0.861141011840689,1.1302475780409043,DF,10.52,670
2604.0,37,28.93,1,2,3,,,,Gavi Alonso 43,Eibar,DF,27,NGA,Segunda,2425,20,7,54,33,18,34,25,demo,0.034566194262011754,0.06913238852402351,0.10369858278603526,0.691323885240235,0.24196335983408226,0.6221914967162115,1.8665744901486347,1.1406844106463878,1.1752506049083995,0.8641548565502938,DF,7.17,671
831.0,12,9.23,0,2,2,,,,Oihan Díaz 44,Racing,DF,19,ARG,Segunda,2223,4,1,17,14,4,7,10,demo,0.0,0.21668472372697725,0.21668472372697725,0.4333694474539545,0.10834236186348863,0.4333694474539545,1.8418201516793065,1.5167930660888407,0.7583965330444203,1.0834236186348862,DF,12.78,672
3024.0,38,33.6,12,3,15,,,,Iker López 49,Sporting,FW,26,NGA,Segunda,2425,71,28,15,17,50,43,42,demo,0.35714285714285715,0.08928571428571429,0.4464285714285714,2.113095238095238,0.8333333333333333,1.4880952380952381,0.4464285714285714,0.5059523809523809,1.2797619047619047,1.25,FW,10.12,673
1600.0,23,17.78,3,2,5,,,,Marc García 53,Córdoba,DF,20,ARG,Segunda,2223,5,1,40,26,10,18,11,demo,0.1687289088863892,0.11248593925759279,0.281214848143982,0.281214848143982,0.056242969628796394,0.562429696287964,2.249718785151856,1.4623172103487063,1.012373453318335,0.6186726659167604,DF,12.81,674
1413.0,20,15.7,1,0,1,,,,Carlos Navarro 58,Castellón,DF,30,MAR,Segunda,2425,3,0,30,23,6,12,11,demo,0.06369426751592357,0.0,0.06369426751592357,0.1910828025477707,0.0,0.3821656050955414,1.910828025477707,1.4649681528662422,0.7643312101910829,0.7006369426751593,DF,5.32,675
2521.0,36,28.01,2,4,6,,,,Javier González 59,Racing Ferrol,MF,19,POR,Segunda,2223,25,9,37,29,47,35,15,demo,0.07140307033202427,0.14280614066404854,0.21420921099607282,0.8925383791503034,0.32131381649410923,1.6779721528025704,1.320956801142449,1.035344519814352,1.2495537308104248,0.5355230274901821,MF,12.75,676
2148.0,31,23.87,2,7,9,,,,Gavi López 64,Málaga,MF,28,URU,Segunda,2425,25,4,30,32,39,19,22,demo,0.0837871805613741,0.29325513196480935,0.3770423125261835,1.0473397570171763,0.1675743611227482,1.633850020946795,1.2568077084206115,1.3405948889819856,0.795978215333054,0.9216589861751152,MF,8.26,677
2681.0,38,29.79,2,1,3,,,,Unai Vargas 68,Levante,DF,17,FRA,Segunda,2223,12,2,56,48,19,41,33,demo,0.0671366230278617,0.03356831151393085,0.10070493454179255,0.4028197381671702,0.0671366230278617,0.6377979187646862,1.8798254447801277,1.6112789526686808,1.3763007720711649,1.107754279959718,DF,12.66,678
948.0,14,10.53,1,3,4,,,,Gavi Vargas 73,Granada,"DF,MF",34,POR,Segunda,2425,18,7,15,14,16,17,6,demo,0.0949667616334283,0.2849002849002849,0.3798670465337132,1.7094017094017095,0.6647673314339981,1.519468186134853,1.4245014245014247,1.3295346628679963,1.6144349477682811,0.5698005698005698,DF,4.14,679
2467.0,35,27.41,2,0,2,,,,Iker Moreno 74,Elche,DF,35,ARG,Segunda,2223,12,5,64,42,17,34,23,demo,0.07296607077708865,0.0,0.07296607077708865,0.43779642466253194,0.18241517694272164,0.6202116016052536,2.334914264866837,1.5322874863188618,1.2404232032105071,0.8391098139365195,DF,2.68,680
2946.0,38,32.73,2,9,11,,,,Álex Sánchez 79,Racing,MF,22,POR,Segunda,2425,51,17,42,40,60,38,22,demo,0.06110601894286588,0.27497708524289644,0.3360831041857623,1.55820348304308,0.51940116101436,1.8331805682859763,1.2832263978001834,1.2221203788573176,1.1610143599144518,0.6721662083715246,MF,12.02,681
3363.0,38,37.37,1,1,2,,,,Fermín Moreno 83,Elche,DF,35,ARG,Segunda,2223,10,1,55,52,44,35,38,demo,0.026759432700026762,0.026759432700026762,0.053518865400053524,0.26759432700026764,0.026759432700026762,1.1774150388011775,1.4717687985014718,1.3914905004013916,0.9365801445009366,1.016858442601017,DF,2.63,682
3284.0,38,36.49,0,0,0,,,,Iker Iglesias 88,Albacete,GK,34,POR,Segunda,2425,0,0,8,0,0,41,48,demo,0.0,0.0,0.0,0.0,0.0,0.0,0.21923814743765413,0.0,1.1235955056179774,1.3154288846259248,GK,3.0,683
1280.0,18,14.22,4,2,6,,,,Álex Ramírez 89,Levante,FW,26,NGA,Segunda,2223,32,13,4,3,19,16,12,demo,0.2812939521800281,0.14064697609001406,0.42194092827004215,2.250351617440225,0.9142053445850914,1.3361462728551337,0.2812939521800281,0.21097046413502107,1.1251758087201125,0.8438818565400843,FW,9.95,684
2942.0,38,32.69,5,8,13,,,,Iván Castro 94,Oviedo,MF,32,NGA,Segunda,2425,33,11,38,37,68,32,31,demo,0.15295197308045275,0.2447231569287244,0.39767513000917715,1.009483022330988,0.336494340776996,2.0801468338941573,1.1624349954114408,1.1318446007953504,0.9788926277148976,0.948302233098807,MF,5.59,685
1175.0,17,13.06,1,1,2,,,,Gavi Romero 1,Burgos,DF,22,ARG,Segunda,2223,4,0,22,25,13,11,13,demo,0.07656967840735068,0.07656967840735068,0.15313935681470137,0.30627871362940273,0.0,0.9954058192955589,1.6845329249617151,1.9142419601837672,0.8422664624808576,0.9954058192955589,DF,10.38,686
2156.0,31,23.96,0,0,0,,,,Pablo Núñez 6,Málaga,GK,22,FRA,Segunda,2425,0,0,3,2,0,27,15,demo,0.0,0.0,0.0,0.0,0.0,0.0,0.12520868113522537,0.08347245409015025,1.1268781302170283,0.6260434056761268,GK,9.0,687
2529.0,36,28.1,3,7,10,,,,Iván Alonso 7,Oviedo,MF,28,URU,Segunda,2223,37,16,38,39,60,34,24,demo,0.10676156583629892,0.24911032028469748,0.3558718861209964,1.3167259786476868,0.5693950177935942,2.1352313167259784,1.3523131672597863,1.387900355871886,1.2099644128113878,0.8540925266903914,MF,8.14,688
1257.0,18,13.97,6,2,8,,,,Ante Romero 12,Zaragoza,FW,28,BRA,Segunda,2425,34,14,7,6,15,14,15,demo,0.4294917680744452,0.14316392269148173,0.5726556907659269,2.4337866857551895,1.0021474588403723,1.073729420186113,0.5010737294201861,0.4294917680744452,1.0021474588403723,1.073729420186113,FW,9.44,689
3235.0,38,35.94,10,3,13,,,,Gavi Jiménez 16,Sporting,FW,21,ARG,Segunda,2223,93,35,12,12,58,54,42,demo,0.2782415136338342,0.08347245409015025,0.36171396772398445,2.587646076794658,0.9738452977184197,1.6138007790762383,0.333889816360601,0.333889816360601,1.5025041736227045,1.1686143572621035,FW,12.94,690
2650.0,38,29.44,2,13,15,,,,Gavi Castro 21,Tenerife,MF,27,NGA,Segunda,2425,32,9,31,32,45,31,31,demo,0.06793478260869565,0.44157608695652173,0.5095108695652174,1.0869565217391304,0.30570652173913043,1.528532608695652,1.0529891304347825,1.0869565217391304,1.0529891304347825,1.0529891304347825,MF,9.81,691
2256.0,32,25.07,2,3,5,,,,Oihan Sánchez 22,Granada,DF,19,POR,Segunda,2223,10,3,40,33,22,36,30,demo,0.07977662544874352,0.11966493817311527,0.1994415636218588,0.3988831272437176,0.11966493817311527,0.8775428799361787,1.5955325089748704,1.316314319904268,1.4359792580773834,1.1966493817311528,DF,12.59,692
1310.0,19,14.56,5,3,8,,,,Unai Ortega 27,Elche,FW,35,MAR,Segunda,2425,35,9,5,11,22,18,11,demo,0.3434065934065934,0.20604395604395603,0.5494505494505494,2.4038461538461537,0.6181318681318682,1.510989010989011,0.3434065934065934,0.7554945054945055,1.2362637362637363,0.7554945054945055,FW,3.87,693
2506.0,36,27.84,13,6,19,,,,Nico Torres 31,Burgos,FW,29,URU,Segunda,2223,62,23,12,12,25,27,28,demo,0.46695402298850575,0.21551724137931036,0.6824712643678161,2.2270114942528734,0.8261494252873564,0.8979885057471264,0.4310344827586207,0.4310344827586207,0.9698275862068966,1.0057471264367817,FW,9.25,694
1570.0,22,17.44,2,5,7,,,,Bryan Ruiz 37,Castellón,MF,24,NGA,Segunda,2223,19,7,27,16,26,13,19,demo,0.1146788990825688,0.286697247706422,0.4013761467889908,1.0894495412844036,0.4013761467889908,1.4908256880733943,1.5481651376146788,0.9174311926605504,0.7454128440366972,1.0894495412844036,MF,11.21,695
2849.0,38,31.66,6,8,14,,,,Hugo Núñez 42,Racing,MF,25,URU,Segunda,2425,36,9,34,53,57,39,22,demo,0.18951358180669614,0.2526847757422615,0.4421983575489577,1.137081490840177,0.28427037271004424,1.8003790271636133,1.0739102969046115,1.6740366392924826,1.231838281743525,0.6948831332912192,MF,10.82,696
2876.0,38,31.96,0,0,0,,,,Bryan Iglesias 46,Burgos,GK,26,URU,Segunda,2223,0,0,4,0,1,36,31,demo,0.0,0.0,0.0,0.0,0.0,0.03128911138923655,0.1251564455569462,0.0,1.1264080100125156,0.9699624530663329,GK,7.0,697
1924.0,27,21.38,2,4,6,,,,Oihan Castro 51,Córdoba,MF,19,ARG,Segunda,2425,15,4,29,30,39,22,20,demo,0.09354536950420955,0.1870907390084191,0.28063610851262866,0.7015902712815716,0.1870907390084191,1.8241347053320862,1.3564078578110383,1.4031805425631432,1.028999064546305,0.9354536950420954,MF,13.45,698
1614.0,23,17.93,1,5,6,,,,Gavi Romero 52,Levante,MF,30,MAR,Segunda,2223,12,8,22,30,43,16,20,demo,0.055772448410485224,0.2788622420524261,0.33463469046291133,0.6692693809258227,0.4461795872838818,2.3982152816508644,1.2269938650306749,1.6731734523145567,0.8923591745677636,1.1154489682097044,MF,6.67,699
1693.0,24,18.81,6,5,11,,,,Oihan Díaz 57,Zaragoza B,FW,26,URU,Segunda,2425,34,12,7,5,24,20,17,demo,0.3189792663476874,0.2658160552897395,0.584795321637427,1.8075491759702287,0.6379585326953748,1.2759170653907497,0.37214247740563533,0.2658160552897395,1.063264221158958,0.9037745879851143,FW,11.09,700
3319.0,38,36.88,5,10,15,,,,Marc Iglesias 61,Levante,MF,28,MAR,Segunda,2223,44,9,42,53,57,48,40,demo,0.1355748373101952,0.2711496746203904,0.4067245119305857,1.193058568329718,0.2440347071583514,1.5455531453362255,1.13882863340564,1.4370932754880694,1.3015184381778742,1.0845986984815617,MF,8.44,701
1626.0,23,18.07,1,4,5,,,,Rodri Sánchez 66,Burgos,MF,20,URU,Segunda,2425,24,5,23,28,37,25,19,demo,0.05534034311012728,0.22136137244050913,0.2767017155506364,1.3281682346430548,0.2767017155506364,2.0475926950747096,1.2728278915329274,1.5495296070835638,1.3835085777531821,1.0514665190924184,MF,12.77,702
1088.0,16,12.09,1,1,2,,,,Gavi López 67,Eldense,DF,31,NGA,Segunda,2223,4,2,22,25,13,9,12,demo,0.0827129859387924,0.0827129859387924,0.1654259718775848,0.3308519437551696,0.1654259718775848,1.075268817204301,1.8196856906534327,2.0678246484698097,0.7444168734491315,0.9925558312655087,DF,5.24,703
949.0,14,10.54,1,1,2,,,,Oihan Sánchez 72,Granada,DF,25,URU,Segunda,2425,4,0,18,17,10,4,13,demo,0.09487666034155598,0.09487666034155598,0.18975332068311196,0.3795066413662239,0.0,0.9487666034155599,1.7077798861480078,1.6129032258064517,0.3795066413662239,1.2333965844402277,DF,8.92,704
3091.0,38,34.34,0,0,0,,,,Marc Vargas 76,Racing Ferrol,GK,33,MAR,Segunda,2223,0,0,8,1,0,28,35,demo,0.0,0.0,0.0,0.0,0.0,0.0,0.23296447291788,0.029120559114735,0.81537565521258,1.019219569015725,GK,3.5,705
2030.0,29,22.56,1,5,6,,,,Hugo González 81,Oviedo,MF,28,ESP,Segunda,2425,24,7,26,22,42,23,24,demo,0.044326241134751775,0.22163120567375888,0.26595744680851063,1.0638297872340425,0.31028368794326244,1.8617021276595747,1.1524822695035462,0.975177304964539,1.019503546099291,1.0638297872340425,MF,7.6,706
1967.0,28,21.86,8,7,15,,,,Javier Sánchez 82,Sporting,FW,32,NGA,Segunda,2223,49,17,6,13,32,28,19,demo,0.36596523330283626,0.3202195791399817,0.6861848124428179,2.241537053979872,0.777676120768527,1.463860933211345,0.2744739249771272,0.5946935041171089,1.280878316559927,0.869167429094236,FW,6.74,707
3372.0,38,37.47,4,4,8,,,,Marc Moreno 87,Oviedo,MF,20,MAR,Segunda,2425,32,16,46,53,69,46,30,demo,0.10675206832132372,0.10675206832132372,0.21350413664264745,0.8540165465705898,0.4270082732852949,1.8414731785428344,1.227648785695223,1.4144649052575393,1.227648785695223,0.800640512409928,MF,12.14,708
2510.0,36,27.89,3,5,8,,,,Takefusa Díaz 91,Castellón,MF,31,URU,Segunda,2223,29,8,38,45,50,33,26,demo,0.10756543564001433,0.17927572606669057,0.28684116170670493,1.0397992111868053,0.28684116170670493,1.7927572606669058,1.3624955181068483,1.6134815346002152,1.1832197920401577,0.932233775546791,MF,5.79,709
2489.0,36,27.66,5,4,9,,,,Ante Romero 96,Granada,"FW,MF",34,ARG,Segunda,2425,61,26,9,15,34,35,24,demo,0.18076644974692696,0.14461315979754158,0.32537960954446854,2.2053506869125092,0.9399855386840202,1.2292118582791034,0.32537960954446854,0.5422993492407809,1.265365148228489,0.8676789587852495,FW,3.98,710
2002.0,29,22.24,1,0,1,,,,Lamine Jiménez 0,Eldense,DF,17,MAR,Segunda,2223,8,1,36,32,19,15,23,demo,0.04496402877697842,0.0,0.04496402877697842,0.3597122302158274,0.04496402877697842,0.85431654676259,1.6187050359712232,1.4388489208633095,0.6744604316546763,1.0341726618705036,DF,12.02,711
3077.0,38,34.19,10,6,16,,,,Marc Ortega 5,Córdoba,FW,35,NGA,Segunda,2425,63,26,14,17,46,37,26,demo,0.2924831822170225,0.17548990933021352,0.46797309154723604,1.842644047967242,0.7604562737642586,1.3454226381983037,0.40947645510383157,0.4972214097689383,1.0821877742029835,0.7604562737642586,FW,3.67,712
2972.0,38,33.02,11,5,16,,,,Sergio Jiménez 9,Eibar,"FW,MF",32,URU,Segunda,2223,66,27,6,16,40,38,30,demo,0.33313143549364016,0.15142337976983644,0.48455481526347666,1.998788612961841,0.8176862507571169,1.2113870381586915,0.18170805572380375,0.48455481526347666,1.150817686250757,0.9085402786190186,FW,5.94,713
3002.0,38,33.36,11,5,16,,,,Ante Pérez 14,Dépor,"FW,MF",27,ARG,Segunda,2425,83,32,11,15,37,36,25,demo,0.32973621103117506,0.1498800959232614,0.47961630695443647,2.488009592326139,0.9592326139088729,1.1091127098321343,0.32973621103117506,0.44964028776978415,1.079136690647482,0.749400479616307,FW,9.62,714
3387.0,38,37.63,22,6,28,,,,Nico Navarro 15,Huesca,FW,33,NGA,Segunda,2223,85,22,16,15,51,35,34,demo,0.5846399149614668,0.15944724953494552,0.7440871644964124,2.258836035078395,0.5846399149614668,1.3553016210470368,0.42519266542652134,0.3986181238373638,0.9301089556205154,0.9035344140313579,FW,6.1,715
1448.0,21,16.09,0,0,0,,,,Samu Alonso 20,Racing,GK,20,BRA,Segunda,2425,0,0,3,1,1,15,19,demo,0.0,0.0,0.0,0.0,0.0,0.062150403977625855,0.18645121193287756,0.062150403977625855,0.9322560596643878,1.1808576755748912,GK,10.0,716
2190.0,31,24.33,0,4,4,,,,Oihan Alonso 24,Málaga,DF,25,POR,Segunda,2223,8,2,46,27,24,18,21,demo,0.0,0.16440608302507195,0.16440608302507195,0.3288121660501439,0.08220304151253598,0.9864364981504317,1.8906699547883272,1.1097410604192355,0.7398273736128237,0.8631319358816277,DF,8.73,717
562.0,8,6.24,0,4,4,,,,Unai Vargas 29,Albacete,MF,30,MAR,Segunda,2425,7,2,13,10,8,5,7,demo,0.0,0.641025641025641,0.641025641025641,1.1217948717948718,0.3205128205128205,1.282051282051282,2.0833333333333335,1.6025641025641024,0.8012820512820512,1.1217948717948718,MF,8.21,718
1456.0,21,16.18,4,6,10,,,,Gavi Ramírez 35,Córdoba,FW,34,FRA,Segunda,2425,35,11,3,6,13,17,21,demo,0.24721878862793573,0.3708281829419036,0.6180469715698393,2.1631644004944377,0.6798516687268232,0.8034610630407911,0.1854140914709518,0.3708281829419036,1.0506798516687268,1.2978986402966626,FW,4.85,719
2219.0,32,24.66,1,5,6,,,,Ayoze Martínez 39,Racing Ferrol,DF,30,MAR,Segunda,2223,5,2,32,40,26,32,30,demo,0.040551500405515,0.20275750202757503,0.24330900243309003,0.20275750202757503,0.08110300081103,1.05433901054339,1.29764801297648,1.6220600162206003,1.29764801297648,1.2165450121654502,DF,6.22,720
774.0,11,8.6,1,1,2,,,,Sergio Moreno 44,Elche,DF,25,URU,Segunda,2425,2,1,16,13,13,12,7,demo,0.11627906976744186,0.11627906976744186,0.23255813953488372,0.23255813953488372,0.11627906976744186,1.5116279069767442,1.8604651162790697,1.5116279069767442,1.3953488372093024,0.813953488372093,DF,9.24,721
717.0,10,7.97,0,2,2,,,,Ante Jiménez 45,Oviedo,MF,24,ARG,Segunda,2223,7,4,12,12,22,9,9,demo,0.0,0.25094102885821834,0.25094102885821834,0.8782936010037642,0.5018820577164367,2.7603513174404015,1.50564617314931,1.50564617314931,1.1292346298619824,1.1292346298619824,MF,10.01,722
2533.0,36,28.14,4,12,16,,,,Takefusa Iglesias 50,Tenerife,MF,23,ARG,Segunda,2425,22,7,53,31,45,36,23,demo,0.1421464108031272,0.42643923240938164,0.5685856432125088,0.7818052594171997,0.24875621890547264,1.5991471215351811,1.8834399431414357,1.101634683724236,1.279317697228145,0.8173418621179815,MF,13.33,723
1096.0,16,12.18,0,2,2,,,,Takefusa Ortega 54,Oviedo,MF,24,BRA,Segunda,2223,13,6,17,15,18,17,12,demo,0.0,0.16420361247947454,0.16420361247947454,1.0673234811165846,0.49261083743842365,1.477832512315271,1.3957307060755337,1.2315270935960592,1.3957307060755337,0.9852216748768473,MF,9.31,724
1185.0,17,13.17,6,0,6,,,,Ante Vargas 59,Eibar,FW,31,URU,Segunda,2425,35,13,14,3,23,7,11,demo,0.45558086560364464,0.0,0.45558086560364464,2.6575550493545936,0.9870918754745635,1.7463933181473046,1.0630220197418374,0.22779043280182232,0.5315110098709187,0.8352315869400152,FW,6.55,725
626.0,9,6.96,5,3,8,,,,Samu González 60,Eibar,FW,34,ESP,Segunda,2223,20,9,0,2,10,6,6,demo,0.7183908045977011,0.4310344827586207,1.1494252873563218,2.8735632183908044,1.293103448275862,1.4367816091954022,0.0,0.28735632183908044,0.8620689655172414,0.8620689655172414,FW,6.45,726
1299.0,19,14.43,6,2,8,,,,Ayoze Alonso 65,Zaragoza B,FW,21,FRA,Segunda,2425,22,9,8,5,18,11,19,demo,0.4158004158004158,0.1386001386001386,0.5544005544005544,1.5246015246015245,0.6237006237006237,1.2474012474012475,0.5544005544005544,0.3465003465003465,0.7623007623007623,1.3167013167013166,FW,14.77,727
